"Question","Subject","Treatment","Choice","Test","Lp","Ly","Lb","Rp","Ry","Rb"
60,12,1,"L",FALSE,-10,-10,100,10,100,-10
60,13,1,"R",FALSE,-10,-10,100,10,100,-10
60,14,1,"L",FALSE,-10,-10,100,10,100,-10
60,15,1,"R",FALSE,-10,-10,100,10,100,-10
60,16,2,"R",FALSE,-10,-10,100,10,100,-10
60,17,2,"R",FALSE,-10,-10,100,10,100,-10
60,18,2,"R",FALSE,-10,-10,100,10,100,-10
60,19,2,"L",FALSE,-10,-10,100,10,100,-10
60,20,2,"R",FALSE,-10,-10,100,10,100,-10
60,21,2,"R",FALSE,-10,-10,100,10,100,-10
60,22,2,"L",FALSE,-10,-10,100,10,100,-10
60,23,2,"R",FALSE,-10,-10,100,10,100,-10
60,24,2,"R",FALSE,-10,-10,100,10,100,-10
60,25,2,"L",FALSE,-10,-10,100,10,100,-10
60,26,2,"R",FALSE,-10,-10,100,10,100,-10
60,27,2,"L",FALSE,-10,-10,100,10,100,-10
60,28,2,"R",FALSE,-10,-10,100,10,100,-10
60,29,2,"L",FALSE,-10,-10,100,10,100,-10
60,30,2,"R",FALSE,-10,-10,100,10,100,-10
60,31,2,"R",FALSE,-10,-10,100,10,100,-10
60,32,2,"R",FALSE,-10,-10,100,10,100,-10
60,33,3,"R",FALSE,-10,-10,100,10,100,-10
60,34,3,"R",FALSE,-10,-10,100,10,100,-10
60,35,3,"R",FALSE,-10,-10,100,10,100,-10
60,36,3,"R",FALSE,-10,-10,100,10,100,-10
60,37,3,"L",FALSE,-10,-10,100,10,100,-10
60,38,3,"L",FALSE,-10,-10,100,10,100,-10
60,39,3,"R",FALSE,-10,-10,100,10,100,-10
60,40,3,"R",FALSE,-10,-10,100,10,100,-10
60,41,3,"R",FALSE,-10,-10,100,10,100,-10
60,42,3,"R",FALSE,-10,-10,100,10,100,-10
60,43,3,"R",FALSE,-10,-10,100,10,100,-10
60,44,3,"L",FALSE,-10,-10,100,10,100,-10
60,45,3,"R",FALSE,-10,-10,100,10,100,-10
60,46,3,"R",FALSE,-10,-10,100,10,100,-10
60,47,3,"R",FALSE,-10,-10,100,10,100,-10
60,48,3,"L",FALSE,-10,-10,100,10,100,-10
61,1,1,"R",FALSE,-10,-10,100,10,-10,10
61,2,1,"L",FALSE,-10,-10,100,10,-10,10
61,3,1,"L",FALSE,-10,-10,100,10,-10,10
61,4,1,"L",FALSE,-10,-10,100,10,-10,10
61,5,1,"R",FALSE,-10,-10,100,10,-10,10
61,6,1,"R",FALSE,-10,-10,100,10,-10,10
61,7,1,"R",FALSE,-10,-10,100,10,-10,10
61,8,1,"L",FALSE,-10,-10,100,10,-10,10
61,9,1,"R",FALSE,-10,-10,100,10,-10,10
61,10,1,"R",FALSE,-10,-10,100,10,-10,10
61,11,1,"R",FALSE,-10,-10,100,10,-10,10
61,12,1,"R",FALSE,-10,-10,100,10,-10,10
61,13,1,"R",FALSE,-10,-10,100,10,-10,10
61,14,1,"L",FALSE,-10,-10,100,10,-10,10
61,15,1,"R",FALSE,-10,-10,100,10,-10,10
61,16,2,"L",FALSE,-10,-10,100,10,-10,10
61,17,2,"R",FALSE,-10,-10,100,10,-10,10
61,18,2,"L",FALSE,-10,-10,100,10,-10,10
61,19,2,"R",FALSE,-10,-10,100,10,-10,10
61,20,2,"R",FALSE,-10,-10,100,10,-10,10
61,21,2,"L",FALSE,-10,-10,100,10,-10,10
61,22,2,"R",FALSE,-10,-10,100,10,-10,10
61,23,2,"R",FALSE,-10,-10,100,10,-10,10
61,24,2,"R",FALSE,-10,-10,100,10,-10,10
61,25,2,"L",FALSE,-10,-10,100,10,-10,10
61,26,2,"L",FALSE,-10,-10,100,10,-10,10
61,27,2,"R",FALSE,-10,-10,100,10,-10,10
61,28,2,"R",FALSE,-10,-10,100,10,-10,10
61,29,2,"L",FALSE,-10,-10,100,10,-10,10
61,30,2,"L",FALSE,-10,-10,100,10,-10,10
61,31,2,"R",FALSE,-10,-10,100,10,-10,10
61,32,2,"L",FALSE,-10,-10,100,10,-10,10
61,33,3,"L",FALSE,-10,-10,100,10,-10,10
61,34,3,"R",FALSE,-10,-10,100,10,-10,10
61,35,3,"L",FALSE,-10,-10,100,10,-10,10
61,36,3,"R",FALSE,-10,-10,100,10,-10,10
61,37,3,"R",FALSE,-10,-10,100,10,-10,10
61,38,3,"L",FALSE,-10,-10,100,10,-10,10
61,39,3,"L",FALSE,-10,-10,100,10,-10,10
61,40,3,"R",FALSE,-10,-10,100,10,-10,10
61,41,3,"L",FALSE,-10,-10,100,10,-10,10
61,42,3,"R",FALSE,-10,-10,100,10,-10,10
61,43,3,"R",FALSE,-10,-10,100,10,-10,10
61,44,3,"L",FALSE,-10,-10,100,10,-10,10
61,45,3,"R",FALSE,-10,-10,100,10,-10,10
61,46,3,"L",FALSE,-10,-10,100,10,-10,10
61,47,3,"R",FALSE,-10,-10,100,10,-10,10
61,48,3,"L",FALSE,-10,-10,100,10,-10,10
62,1,1,"R",FALSE,-10,-10,100,10,10,10
62,2,1,"L",FALSE,-10,-10,100,10,10,10
62,3,1,"L",FALSE,-10,-10,100,10,10,10
62,4,1,"L",FALSE,-10,-10,100,10,10,10
62,5,1,"R",FALSE,-10,-10,100,10,10,10
62,6,1,"R",FALSE,-10,-10,100,10,10,10
62,7,1,"R",FALSE,-10,-10,100,10,10,10
62,8,1,"R",FALSE,-10,-10,100,10,10,10
62,9,1,"R",FALSE,-10,-10,100,10,10,10
62,10,1,"R",FALSE,-10,-10,100,10,10,10
62,11,1,"R",FALSE,-10,-10,100,10,10,10
62,12,1,"R",FALSE,-10,-10,100,10,10,10
62,13,1,"R",FALSE,-10,-10,100,10,10,10
62,14,1,"L",FALSE,-10,-10,100,10,10,10
62,15,1,"R",FALSE,-10,-10,100,10,10,10
62,16,2,"L",FALSE,-10,-10,100,10,10,10
62,17,2,"R",FALSE,-10,-10,100,10,10,10
62,18,2,"R",FALSE,-10,-10,100,10,10,10
62,19,2,"R",FALSE,-10,-10,100,10,10,10
62,20,2,"R",FALSE,-10,-10,100,10,10,10
62,21,2,"R",FALSE,-10,-10,100,10,10,10
62,22,2,"R",FALSE,-10,-10,100,10,10,10
62,23,2,"R",FALSE,-10,-10,100,10,10,10
62,24,2,"I",FALSE,-10,-10,100,10,10,10
62,25,2,"L",FALSE,-10,-10,100,10,10,10
62,26,2,"R",FALSE,-10,-10,100,10,10,10
62,27,2,"R",FALSE,-10,-10,100,10,10,10
62,28,2,"R",FALSE,-10,-10,100,10,10,10
62,29,2,"L",FALSE,-10,-10,100,10,10,10
62,30,2,"L",FALSE,-10,-10,100,10,10,10
62,31,2,"R",FALSE,-10,-10,100,10,10,10
62,32,2,"R",FALSE,-10,-10,100,10,10,10
62,33,3,"R",FALSE,-10,-10,100,10,10,10
62,34,3,"R",FALSE,-10,-10,100,10,10,10
62,35,3,"R",FALSE,-10,-10,100,10,10,10
62,36,3,"R",FALSE,-10,-10,100,10,10,10
62,37,3,"R",FALSE,-10,-10,100,10,10,10
62,38,3,"R",FALSE,-10,-10,100,10,10,10
62,39,3,"L",FALSE,-10,-10,100,10,10,10
62,40,3,"R",FALSE,-10,-10,100,10,10,10
62,41,3,"L",FALSE,-10,-10,100,10,10,10
62,42,3,"R",FALSE,-10,-10,100,10,10,10
62,43,3,"R",FALSE,-10,-10,100,10,10,10
62,44,3,"L",FALSE,-10,-10,100,10,10,10
62,45,3,"R",FALSE,-10,-10,100,10,10,10
62,46,3,"L",FALSE,-10,-10,100,10,10,10
62,47,3,"R",FALSE,-10,-10,100,10,10,10
62,48,3,"R",FALSE,-10,-10,100,10,10,10
63,1,1,"R",FALSE,-10,-10,100,10,100,10
63,2,1,"R",FALSE,-10,-10,100,10,100,10
63,3,1,"R",FALSE,-10,-10,100,10,100,10
63,4,1,"R",FALSE,-10,-10,100,10,100,10
63,5,1,"R",FALSE,-10,-10,100,10,100,10
63,6,1,"R",FALSE,-10,-10,100,10,100,10
63,7,1,"R",FALSE,-10,-10,100,10,100,10
63,8,1,"R",FALSE,-10,-10,100,10,100,10
63,9,1,"R",FALSE,-10,-10,100,10,100,10
63,10,1,"R",FALSE,-10,-10,100,10,100,10
63,11,1,"R",FALSE,-10,-10,100,10,100,10
63,12,1,"R",FALSE,-10,-10,100,10,100,10
63,13,1,"R",FALSE,-10,-10,100,10,100,10
63,14,1,"R",FALSE,-10,-10,100,10,100,10
63,15,1,"R",FALSE,-10,-10,100,10,100,10
63,16,2,"R",FALSE,-10,-10,100,10,100,10
63,17,2,"R",FALSE,-10,-10,100,10,100,10
63,18,2,"R",FALSE,-10,-10,100,10,100,10
63,19,2,"R",FALSE,-10,-10,100,10,100,10
63,20,2,"R",FALSE,-10,-10,100,10,100,10
63,21,2,"R",FALSE,-10,-10,100,10,100,10
63,22,2,"R",FALSE,-10,-10,100,10,100,10
63,23,2,"R",FALSE,-10,-10,100,10,100,10
63,24,2,"R",FALSE,-10,-10,100,10,100,10
63,25,2,"R",FALSE,-10,-10,100,10,100,10
63,26,2,"R",FALSE,-10,-10,100,10,100,10
63,27,2,"R",FALSE,-10,-10,100,10,100,10
63,28,2,"R",FALSE,-10,-10,100,10,100,10
63,29,2,"R",FALSE,-10,-10,100,10,100,10
63,30,2,"R",FALSE,-10,-10,100,10,100,10
63,31,2,"R",FALSE,-10,-10,100,10,100,10
63,32,2,"R",FALSE,-10,-10,100,10,100,10
63,33,3,"R",FALSE,-10,-10,100,10,100,10
63,34,3,"R",FALSE,-10,-10,100,10,100,10
63,35,3,"R",FALSE,-10,-10,100,10,100,10
63,36,3,"R",FALSE,-10,-10,100,10,100,10
63,37,3,"R",FALSE,-10,-10,100,10,100,10
63,38,3,"R",FALSE,-10,-10,100,10,100,10
63,39,3,"R",FALSE,-10,-10,100,10,100,10
63,40,3,"R",FALSE,-10,-10,100,10,100,10
63,41,3,"R",FALSE,-10,-10,100,10,100,10
63,42,3,"R",FALSE,-10,-10,100,10,100,10
63,43,3,"R",FALSE,-10,-10,100,10,100,10
63,44,3,"L",FALSE,-10,-10,100,10,100,10
63,45,3,"R",FALSE,-10,-10,100,10,100,10
63,46,3,"R",FALSE,-10,-10,100,10,100,10
63,47,3,"R",FALSE,-10,-10,100,10,100,10
63,48,3,"R",FALSE,-10,-10,100,10,100,10
64,1,1,"L",FALSE,-10,-10,100,100,-10,-10
64,2,1,"L",FALSE,-10,-10,100,100,-10,-10
64,3,1,"L",FALSE,-10,-10,100,100,-10,-10
64,4,1,"L",FALSE,-10,-10,100,100,-10,-10
64,5,1,"L",FALSE,-10,-10,100,100,-10,-10
64,6,1,"L",FALSE,-10,-10,100,100,-10,-10
64,7,1,"R",FALSE,-10,-10,100,100,-10,-10
64,8,1,"L",FALSE,-10,-10,100,100,-10,-10
64,9,1,"L",FALSE,-10,-10,100,100,-10,-10
64,10,1,"L",FALSE,-10,-10,100,100,-10,-10
64,11,1,"L",FALSE,-10,-10,100,100,-10,-10
64,12,1,"L",FALSE,-10,-10,100,100,-10,-10
64,13,1,"L",FALSE,-10,-10,100,100,-10,-10
64,14,1,"L",FALSE,-10,-10,100,100,-10,-10
64,15,1,"L",FALSE,-10,-10,100,100,-10,-10
64,16,2,"R",FALSE,-10,-10,100,100,-10,-10
64,17,2,"L",FALSE,-10,-10,100,100,-10,-10
64,18,2,"L",FALSE,-10,-10,100,100,-10,-10
64,19,2,"L",FALSE,-10,-10,100,100,-10,-10
64,20,2,"L",FALSE,-10,-10,100,100,-10,-10
64,21,2,"L",FALSE,-10,-10,100,100,-10,-10
64,22,2,"R",FALSE,-10,-10,100,100,-10,-10
64,23,2,"L",FALSE,-10,-10,100,100,-10,-10
64,24,2,"L",FALSE,-10,-10,100,100,-10,-10
64,25,2,"L",FALSE,-10,-10,100,100,-10,-10
64,26,2,"L",FALSE,-10,-10,100,100,-10,-10
64,27,2,"L",FALSE,-10,-10,100,100,-10,-10
64,28,2,"L",FALSE,-10,-10,100,100,-10,-10
64,29,2,"L",FALSE,-10,-10,100,100,-10,-10
64,30,2,"L",FALSE,-10,-10,100,100,-10,-10
64,31,2,"L",FALSE,-10,-10,100,100,-10,-10
64,32,2,"L",FALSE,-10,-10,100,100,-10,-10
64,33,3,"L",FALSE,-10,-10,100,100,-10,-10
64,34,3,"L",FALSE,-10,-10,100,100,-10,-10
64,35,3,"L",FALSE,-10,-10,100,100,-10,-10
64,36,3,"R",FALSE,-10,-10,100,100,-10,-10
64,37,3,"L",FALSE,-10,-10,100,100,-10,-10
64,38,3,"L",FALSE,-10,-10,100,100,-10,-10
64,39,3,"R",FALSE,-10,-10,100,100,-10,-10
64,40,3,"L",FALSE,-10,-10,100,100,-10,-10
64,41,3,"L",FALSE,-10,-10,100,100,-10,-10
64,42,3,"L",FALSE,-10,-10,100,100,-10,-10
64,43,3,"L",FALSE,-10,-10,100,100,-10,-10
64,44,3,"L",FALSE,-10,-10,100,100,-10,-10
64,45,3,"L",FALSE,-10,-10,100,100,-10,-10
64,46,3,"L",FALSE,-10,-10,100,100,-10,-10
64,47,3,"L",FALSE,-10,-10,100,100,-10,-10
64,48,3,"L",FALSE,-10,-10,100,100,-10,-10
65,1,1,"R",FALSE,-10,-10,100,100,10,-10
65,2,1,"L",FALSE,-10,-10,100,100,10,-10
65,3,1,"L",FALSE,-10,-10,100,100,10,-10
65,4,1,"L",FALSE,-10,-10,100,100,10,-10
65,5,1,"R",FALSE,-10,-10,100,100,10,-10
65,6,1,"R",FALSE,-10,-10,100,100,10,-10
65,7,1,"R",FALSE,-10,-10,100,100,10,-10
65,8,1,"L",FALSE,-10,-10,100,100,10,-10
65,9,1,"L",FALSE,-10,-10,100,100,10,-10
65,10,1,"R",FALSE,-10,-10,100,100,10,-10
65,11,1,"R",FALSE,-10,-10,100,100,10,-10
65,12,1,"R",FALSE,-10,-10,100,100,10,-10
65,13,1,"R",FALSE,-10,-10,100,100,10,-10
65,14,1,"L",FALSE,-10,-10,100,100,10,-10
65,15,1,"R",FALSE,-10,-10,100,100,10,-10
65,16,2,"L",FALSE,-10,-10,100,100,10,-10
65,17,2,"R",FALSE,-10,-10,100,100,10,-10
65,18,2,"L",FALSE,-10,-10,100,100,10,-10
65,19,2,"L",FALSE,-10,-10,100,100,10,-10
65,20,2,"R",FALSE,-10,-10,100,100,10,-10
65,21,2,"R",FALSE,-10,-10,100,100,10,-10
65,22,2,"L",FALSE,-10,-10,100,100,10,-10
65,23,2,"R",FALSE,-10,-10,100,100,10,-10
65,24,2,"L",FALSE,-10,-10,100,100,10,-10
65,25,2,"L",FALSE,-10,-10,100,100,10,-10
65,26,2,"R",FALSE,-10,-10,100,100,10,-10
65,27,2,"R",FALSE,-10,-10,100,100,10,-10
65,28,2,"R",FALSE,-10,-10,100,100,10,-10
65,29,2,"L",FALSE,-10,-10,100,100,10,-10
65,30,2,"I",FALSE,-10,-10,100,100,10,-10
65,31,2,"L",FALSE,-10,-10,100,100,10,-10
65,32,2,"R",FALSE,-10,-10,100,100,10,-10
65,33,3,"L",FALSE,-10,-10,100,100,10,-10
65,34,3,"R",FALSE,-10,-10,100,100,10,-10
65,35,3,"R",FALSE,-10,-10,100,100,10,-10
65,36,3,"R",FALSE,-10,-10,100,100,10,-10
65,37,3,"R",FALSE,-10,-10,100,100,10,-10
65,38,3,"L",FALSE,-10,-10,100,100,10,-10
65,39,3,"R",FALSE,-10,-10,100,100,10,-10
65,40,3,"R",FALSE,-10,-10,100,100,10,-10
65,41,3,"R",FALSE,-10,-10,100,100,10,-10
65,42,3,"R",FALSE,-10,-10,100,100,10,-10
65,43,3,"R",FALSE,-10,-10,100,100,10,-10
65,44,3,"L",FALSE,-10,-10,100,100,10,-10
65,45,3,"R",FALSE,-10,-10,100,100,10,-10
65,46,3,"L",FALSE,-10,-10,100,100,10,-10
65,47,3,"R",FALSE,-10,-10,100,100,10,-10
65,48,3,"L",FALSE,-10,-10,100,100,10,-10
66,1,1,"R",TRUE,-10,-10,100,100,100,-10
66,2,1,"R",TRUE,-10,-10,100,100,100,-10
66,3,1,"R",TRUE,-10,-10,100,100,100,-10
66,4,1,"R",TRUE,-10,-10,100,100,100,-10
66,5,1,"R",TRUE,-10,-10,100,100,100,-10
66,6,1,"R",TRUE,-10,-10,100,100,100,-10
66,7,1,"R",TRUE,-10,-10,100,100,100,-10
66,8,1,"L",TRUE,-10,-10,100,100,100,-10
66,9,1,"R",TRUE,-10,-10,100,100,100,-10
66,10,1,"R",TRUE,-10,-10,100,100,100,-10
66,11,1,"R",TRUE,-10,-10,100,100,100,-10
